Rodada;Data;Horário;Mandante;Visitante;Mandante Placar;Visitante Placar;season;Estado Mandante;Estado Visitante
30;14/10/2012;18:30:00;Fluminense-RJ;Ponte Preta-SP;2;1;2012;MG;SP
30;14/10/2012;18:30:00;Gremio-RS;Botafogo-RJ;1;1;2012;SC;RJ
31;17/10/2012;19:30:00;Bahia-BA;Palmeiras-SP;0;1;2012;MT;RJ
31;17/10/2012;19:30:00;Fluminense-RJ;Gremio-RS;2;2;2012;SP;PR
31;17/10/2012;19:30:00;Coritiba-PR;Nautico-PE;2;1;2012;RS;GO
31;17/10/2012;19:30:00;Internacional-RS;Figueirense-SC;2;3;2012;SP;RJ
31;17/10/2012;22:00:00;Santos-SP;Atletico-MG;2;2;2012;CE;SC
31;17/10/2012;22:00:00;Cruzeiro-MG;Corinthians-SP;2;0;2012;PR;SP
31;17/10/2012;22:00:00;Portuguesa-SP;Flamengo-RJ;0;0;2012;RJ;MG
31;18/10/2012;21:00:00;Botafogo-RJ;Vasco da Gama-RJ;3;2;2012;MG;CE
31;18/10/2012;21:00:00;Sao Paulo-SP;Atletico-GO;2;0;2012;GO;SP
31;18/10/2012;21:00:00;Sport-PE;Ponte Preta-SP;3;1;2012;SP;RS
32;20/10/2012;18:30:00;Gremio-RS;Coritiba-PR;0;0;2012;GO;SP
32;20/10/2012;18:30:00;Corinthians-SP;Bahia-BA;1;1;2012;MG;CE
32;20/10/2012;18:30:00;Palmeiras-SP;Cruzeiro-MG;2;0;2012;RJ;MG
32;21/10/2012;16:00:00;Flamengo-RJ;Sao Paulo-SP;1;0;2012;CE;MT
32;21/10/2012;16:00:00;Atletico-MG;Fluminense-RJ;3;2;2012;SP;SP
32;21/10/2012;16:00:00;Nautico-PE;Portuguesa-SP;0;0;2012;RJ;RS
32;21/10/2012;18:30:00;Ponte Preta-SP;Santos-SP;1;0;2012;RS;GO
32;21/10/2012;18:30:00;Atletico-GO;Sport-PE;0;1;2012;PR;PR
32;24/10/2012;20:30:00;Vasco da Gama-RJ;Internacional-RS;1;2;2012;SC;RJ
32;24/10/2012;22:00:00;Figueirense-SC;Botafogo-RJ;0;2;2012;SP;SP
33;25/10/2012;21:00:00;Fluminense-RJ;Coritiba-PR;2;1;2012;SP;PR
33;25/10/2012;21:00:00;Santos-SP;Nautico-PE;0;0;2012;MG;RJ
33;25/10/2012;21:00:00;Ponte Preta-SP;Cruzeiro-MG;1;0;2012;SP;SP
33;27/10/2012;16:20:00;Corinthians-SP;Vasco da Gama-RJ;1;0;2012;SP;SC
33;27/10/2012;16:20:00;Internacional-RS;Palmeiras-SP;2;1;2012;RJ;RJ
33;27/10/2012;18:30:00;Botafogo-RJ;Atletico-GO;4;0;2012;RS;SP
33;27/10/2012;18:30:00;Figueirense-SC;Portuguesa-SP;0;0;2012;GO;CE
33;27/10/2012;18:30:00;Sport-PE;Sao Paulo-SP;2;4;2012;MT;GO
33;27/10/2012;18:30:00;Bahia-BA;Gremio-RS;1;1;2012;PR;RS
33;31/10/2012;21:50:00;Atletico-MG;Flamengo-RJ;1;1;2012;CE;MG
34;03/11/2012;19:30:00;Gremio-RS;Ponte Preta-SP;1;0;2012;PR;SP
34;03/11/2012;19:30:00;Cruzeiro-MG;Santos-SP;0;4;2012;RJ;SP
34;03/11/2012;21:00:00;Flamengo-RJ;Figueirense-SC;1;0;2012;RJ;SP
34;04/11/2012;17:00:00;Atletico-GO;Corinthians-SP;0;2;2012;GO;MG
34;04/11/2012;17:00:00;Vasco da Gama-RJ;Sport-PE;0;3;2012;SP;RJ
34;04/11/2012;17:00:00;Sao Paulo-SP;Fluminense-RJ;1;1;2012;RS;CE
34;04/11/2012;17:00:00;Palmeiras-SP;Botafogo-RJ;2;2;2012;SP;GO
34;04/11/2012;19:30:00;Portuguesa-SP;Bahia-BA;0;1;2012;CE;PR
34;04/11/2012;19:30:00;Coritiba-PR;Atletico-MG;1;0;2012;MT;SC
34;04/11/2012;19:30:00;Nautico-PE;Internacional-RS;3;0;2012;MG;RS
35;10/11/2012;19:30:00;Botafogo-RJ;Portuguesa-SP;3;0;2012;CE;RJ
35;10/11/2012;19:30:00;Atletico-GO;Santos-SP;2;1;2012;RJ;MT
35;10/11/2012;21:00:00;Corinthians-SP;Coritiba-PR;5;1;2012;SP;MG
35;11/11/2012;17:00:00;Vasco da Gama-RJ;Atletico-MG;1;1;2012;SP;CE
35;11/11/2012;17:00:00;Palmeiras-SP;Fluminense-RJ;2;3;2012;PR;GO
35;11/11/2012;17:00:00;Gremio-RS;Sao Paulo-SP;2;1;2012;MG;RS
35;11/11/2012;19:30:00;Nautico-PE;Flamengo-RJ;0;1;2012;RS;PR
35;11/11/2012;19:30:00;Ponte Preta-SP;Internacional-RS;1;0;2012;GO;SP
35;11/11/2012;19:30:00;Figueirense-SC;Sport-PE;1;1;2012;SC;SP
35;11/11/2012;19:30:00;Cruzeiro-MG;Bahia-BA;3;1;2012;RJ;SP
36;17/11/2012;19:30:00;Santos-SP;Figueirense-SC;2;0;2012;SP;SC
36;17/11/2012;19:30:00;Coritiba-PR;Vasco da Gama-RJ;1;2;2012;RJ;SP
36;18/11/2012;17:00:00;Flamengo-RJ;Palmeiras-SP;1;1;2012;CE;GO
36;18/11/2012;17:00:00;Fluminense-RJ;Cruzeiro-MG;0;2;2012;GO;RS
36;18/11/2012;17:00:00;Sao Paulo-SP;Nautico-PE;2;1;2012;SP;MG
36;18/11/2012;17:00:00;Atletico-MG;Atletico-GO;2;2;2012;SP;CE
36;18/11/2012;17:00:00;Bahia-BA;Ponte Preta-SP;1;0;2012;RS;PR
36;18/11/2012;19:30:00;Sport-PE;Botafogo-RJ;2;0;2012;MT;SP
36;18/11/2012;19:30:00;Internacional-RS;Corinthians-SP;0;2;2012;PR;RJ
36;18/11/2012;19:30:00;Portuguesa-SP;Gremio-RS;2;2;2012;MG;RJ
37;24/11/2012;19:30:00;Corinthians-SP;Santos-SP;1;1;2012;SP;RS
37;24/11/2012;19:30:00;Vasco da Gama-RJ;Flamengo-RJ;1;1;2012;PR;SP
37;25/11/2012;17:00:00;Ponte Preta-SP;Sao Paulo-SP;0;0;2012;RJ;GO
37;25/11/2012;17:00:00;Sport-PE;Fluminense-RJ;1;1;2012;SC;CE
37;25/11/2012;17:00:00;Figueirense-SC;Gremio-RS;2;4;2012;CE;SP
37;25/11/2012;17:00:00;Bahia-BA;Nautico-PE;1;1;2012;GO;PR
37;25/11/2012;17:00:00;Cruzeiro-MG;Coritiba-PR;2;1;2012;RS;RJ
37;25/11/2012;17:00:00;Internacional-RS;Portuguesa-SP;0;2;2012;SP;MG
37;25/11/2012;17:00:00;Palmeiras-SP;Atletico-GO;1;2;2012;RJ;SP
37;25/11/2012;17:00:00;Botafogo-RJ;Atletico-MG;2;3;2012;MG;MT
38;01/12/2012;19:30:00;Flamengo-RJ;Botafogo-RJ;2;2;2012;MG;GO
38;01/12/2012;19:30:00;Santos-SP;Palmeiras-SP;3;1;2012;RJ;SC
38;02/12/2012;17:00:00;Fluminense-RJ;Vasco da Gama-RJ;1;2;2012;SP;RJ
38;02/12/2012;17:00:00;Sao Paulo-SP;Corinthians-SP;3;1;2012;SP;MG
38;02/12/2012;17:00:00;Gremio-RS;Internacional-RS;0;0;2012;SP;CE
38;02/12/2012;17:00:00;Atletico-MG;Cruzeiro-MG;3;2;2012;RS;SP
38;02/12/2012;17:00:00;Portuguesa-SP;Ponte Preta-SP;0;0;2012;CE;RS
38;02/12/2012;17:00:00;Coritiba-PR;Figueirense-SC;3;0;2012;GO;SP
38;02/12/2012;17:00:00;Nautico-PE;Sport-PE;1;0;2012;MT;PR
38;02/12/2012;17:00:00;Atletico-GO;Bahia-BA;0;1;2012;PR;RJ
1;25/05/2013;18:30:00;Vasco da Gama-RJ;Portuguesa-SP;1;0;2013;MT;RS
1;25/05/2013;18:30:00;Vitoria-BA;Internacional-RS;2;2;2013;BA;SP
1;25/05/2013;21:00:00;Corinthians-SP;Botafogo-RJ;1;1;2013;SP;RJ
1;26/05/2013;16:00:00;Gremio-RS;Nautico-PE;2;0;2013;MG;CE
1;26/05/2013;16:00:00;Ponte Preta-SP;Sao Paulo-SP;0;2;2013;RJ;SP
1;26/05/2013;16:00:00;Criciuma-SC;Bahia-BA;3;1;2013;CE;RS
1;26/05/2013;16:00:00;Santos-SP;Flamengo-RJ;0;0;2013;SC;SP
1;26/05/2013;18:30:00;Fluminense-RJ;Atletico-PR;2;1;2013;SP;GO
1;26/05/2013;18:30:00;Cruzeiro-MG;Goias-GO;5;0;2013;PR;MG
1;26/05/2013;18:30:00;Coritiba-PR;Atletico-MG;2;1;2013;RS;PE
2;29/05/2013;15:00:00;Atletico-PR;Cruzeiro-MG;2;2;2013;GO;SP
2;29/05/2013;19:30:00;Botafogo-RJ;Santos-SP;2;1;2013;SP;BA
2;29/05/2013;19:30:00;Sao Paulo-SP;Vasco da Gama-RJ;5;1;2013;SP;CE
2;29/05/2013;21:00:00;Flamengo-RJ;Ponte Preta-SP;0;2;2013;RJ;MT
2;29/05/2013;21:00:00;Bahia-BA;Coritiba-PR;0;0;2013;MG;SP
2;29/05/2013;21:00:00;Nautico-PE;Vitoria-BA;0;3;2013;CE;RS
2;29/05/2013;22:00:00;Goias-GO;Corinthians-SP;1;1;2013;SP;SC
2;30/05/2013;19:30:00;Internacional-RS;Criciuma-SC;2;0;2013;RS;PR
2;01/06/2013;16:20:00;Atletico-PR;Flamengo-RJ;2;2;2013;PE;MG
2;01/06/2013;16:20:00;Santos-SP;Gremio-RS;1;1;2013;RS;RJ
3;01/06/2013;16:20:00;Botafogo-RJ;Cruzeiro-MG;2;1;2013;SP;SP
3;01/06/2013;18:30:00;Goias-GO;Coritiba-PR;1;1;2013;SP;RS
3;01/06/2013;18:30:00;Vitoria-BA;Vasco da Gama-RJ;2;0;2013;RJ;MG
3;01/06/2013;21:00:00;Corinthians-SP;Ponte Preta-SP;1;0;2013;MG;SP
3;02/06/2013;18:30:00;Fluminense-RJ;Criciuma-SC;3;0;2013;RS;PR
3;02/06/2013;18:30:00;Internacional-RS;Bahia-BA;1;2;2013;SP;RJ
3;02/06/2013;18:30:00;Nautico-PE;Portuguesa-SP;2;2;2013;SC;CE
3;02/06/2013;18:30:00;Atletico-MG;Sao Paulo-SP;0;0;2013;BA;RS
3;05/06/2013;19:30:00;Portuguesa-SP;Internacional-RS;1;1;2013;CE;PE
3;05/06/2013;19:30:00;Sao Paulo-SP;Goias-GO;0;1;2013;MT;GO
4;05/06/2013;19:30:00;Criciuma-SC;Santos-SP;3;1;2013;SP;SC
4;05/06/2013;21:00:00;Ponte Preta-SP;Atletico-PR;3;4;2013;RS;MG
4;05/06/2013;21:00:00;Gremio-RS;Vitoria-BA;1;0;2013;SP;SP
4;05/06/2013;21:00:00;Vasco da Gama-RJ;Atletico-MG;2;0;2013;RS;SP
4;05/06/2013;22:00:00;Flamengo-RJ;Nautico-PE;0;1;2013;CE;BA
4;05/06/2013;22:00:00;Bahia-BA;Botafogo-RJ;2;1;2013;MG;MT
4;05/06/2013;22:00:00;Cruzeiro-MG;Corinthians-SP;1;0;2013;GO;CE
4;06/06/2013;21:00:00;Coritiba-PR;Fluminense-RJ;2;1;2013;RJ;SP
4;08/06/2013;16:20:00;Cruzeiro-MG;Internacional-RS;2;2;2013;PE;RS
4;08/06/2013;16:20:00;Criciuma-SC;Flamengo-RJ;0;3;2013;PR;RJ
5;08/06/2013;18:30:00;Vasco da Gama-RJ;Bahia-BA;1;1;2013;RJ;SP
5;08/06/2013;18:30:00;Corinthians-SP;Portuguesa-SP;0;0;2013;SP;MG
5;08/06/2013;21:00:00;Ponte Preta-SP;Botafogo-RJ;0;2;2013;RS;CE
5;09/06/2013;18:30:00;Atletico-MG;Gremio-RS;2;0;2013;BA;SP
5;09/06/2013;18:30:00;Vitoria-BA;Atletico-PR;3;2;2013;PR;GO
5;09/06/2013;18:30:00;Coritiba-PR;Nautico-PE;1;0;2013;SP;SP
5;09/06/2013;18:30:00;Fluminense-RJ;Goias-GO;2;1;2013;CE;RJ
5;12/06/2013;22:00:00;Portuguesa-SP;Fluminense-RJ;2;1;2013;RS;PE
5;12/06/2013;19:30:00;Santos-SP;Atletico-MG;1;0;2013;MG;SC
5;12/06/2013;22:00:00;Gremio-RS;Sao Paulo-SP;1;1;2013;MT;RS
6;06/07/2013;18:30:00;Flamengo-RJ;Coritiba-PR;2;2;2013;RJ;CE
6;06/07/2013;18:30:00;Nautico-PE;Ponte Preta-SP;1;3;2013;SP;MT
6;06/07/2013;18:30:00;Atletico-PR;Gremio-RS;1;1;2013;SP;SP
6;06/07/2013;21:00:00;Portuguesa-SP;Cruzeiro-MG;1;1;2013;GO;RJ
6;07/07/2013;16:00:00;Goias-GO;Vitoria-BA;1;0;2013;MG;RS
6;07/07/2013;16:00:00;Internacional-RS;Vasco da Gama-RJ;5;3;2013;SP;PE
6;07/07/2013;16:00:00;Sao Paulo-SP;Santos-SP;0;2;2013;CE;MG
6;07/07/2013;16:00:00;Bahia-BA;Corinthians-SP;0;2;2013;SC;RS
6;07/07/2013;18:30:00;Botafogo-RJ;Fluminense-RJ;1;0;2013;RS;SP
6;07/07/2013;18:30:00;Atletico-MG;Criciuma-SC;3;2;2013;BA;PR
7;10/07/2013;21:00:00;Sao Paulo-SP;Bahia-BA;1;2;2013;RS;RJ
7;13/07/2013;18:30:00;Fluminense-RJ;Internacional-RS;2;3;2013;RJ;SP
7;13/07/2013;18:30:00;Santos-SP;Portuguesa-SP;4;1;2013;RS;CE
7;13/07/2013;21:00:00;Ponte Preta-SP;Bahia-BA;0;0;2013;SP;BA
7;14/07/2013;16:00:00;Vitoria-BA;Sao Paulo-SP;3;2;2013;PR;SC
7;14/07/2013;16:00:00;Gremio-RS;Botafogo-RJ;2;1;2013;MG;RS
7;14/07/2013;16:00:00;Corinthians-SP;Atletico-MG;0;1;2013;SP;MG
7;14/07/2013;16:00:00;Coritiba-PR;Atletico-PR;1;0;2013;CE;SP
7;14/07/2013;18:30:00;Criciuma-SC;Goias-GO;0;0;2013;PE;MT
7;14/07/2013;18:30:00;Cruzeiro-MG;Nautico-PE;3;0;2013;GO;SP
8;14/07/2013;18:30:00;Vasco da Gama-RJ;Flamengo-RJ;0;1;2013;CE;SC
8;20/07/2013;18:30:00;Botafogo-RJ;Nautico-PE;2;0;2013;RJ;PR
8;20/07/2013;18:30:00;Sao Paulo-SP;Cruzeiro-MG;0;3;2013;BA;MG
8;20/07/2013;18:30:00;Criciuma-SC;Gremio-RS;2;1;2013;RS;SP
8;21/07/2013;16:00:00;Vitoria-BA;Bahia-BA;0;0;2013;SP;PE
8;21/07/2013;16:00:00;Internacional-RS;Flamengo-RJ;1;0;2013;SP;SP
8;21/07/2013;16:00:00;Atletico-PR;Corinthians-SP;1;1;2013;RS;RS
8;21/07/2013;16:00:00;Santos-SP;Coritiba-PR;2;2;2013;SP;CE
8;21/07/2013;18:30:00;Fluminense-RJ;Vasco da Gama-RJ;1;3;2013;MG;GO
8;21/07/2013;18:30:00;Goias-GO;Portuguesa-SP;2;1;2013;MT;RJ
9;24/07/2013;21:00:00;Sao Paulo-SP;Internacional-RS;0;1;2013;MG;SP
9;27/07/2013;18:30:00;Vasco da Gama-RJ;Criciuma-SC;3;2;2013;PR;CE
9;27/07/2013;18:30:00;Portuguesa-SP;Atletico-PR;2;3;2013;SP;RS
9;27/07/2013;21:00:00;Ponte Preta-SP;Santos-SP;1;0;2013;SC;BA
9;28/07/2013;16:00:00;Gremio-RS;Fluminense-RJ;2;0;2013;PE;SP
9;28/07/2013;16:00:00;Nautico-PE;Internacional-RS;3;0;2013;RJ;RJ
9;28/07/2013;16:00:00;Corinthians-SP;Sao Paulo-SP;0;0;2013;SP;SP
9;28/07/2013;16:00:00;Cruzeiro-MG;Atletico-MG;4;1;2013;CE;RS
9;28/07/2013;18:30:00;Flamengo-RJ;Botafogo-RJ;1;1;2013;MT;MG
9;28/07/2013;18:30:00;Coritiba-PR;Vitoria-BA;1;1;2013;RS;GO
10;28/07/2013;18:30:00;Bahia-BA;Goias-GO;2;1;2013;SP;PR
10;31/07/2013;19:30:00;Fluminense-RJ;Cruzeiro-MG;1;0;2013;SP;MT
10;31/07/2013;19:30:00;Atletico-MG;Atletico-PR;1;2;2013;BA;RS
10;31/07/2013;19:30:00;Portuguesa-SP;Criciuma-SC;1;1;2013;CE;MG
10;31/07/2013;21:00:00;Coritiba-PR;Ponte Preta-SP;5;3;2013;SP;RS
10;31/07/2013;21:50:00;Corinthians-SP;Gremio-RS;2;0;2013;MG;RJ
10;31/07/2013;21:50:00;Bahia-BA;Flamengo-RJ;3;0;2013;GO;PE
10;01/08/2013;19:30:00;Botafogo-RJ;Vitoria-BA;2;0;2013;RJ;CE
10;01/08/2013;21:00:00;Goias-GO;Vasco da Gama-RJ;1;1;2013;RS;SP
10;03/08/2013;18:30:00;Cruzeiro-MG;Coritiba-PR;1;0;2013;SC;SP
11;04/08/2013;16:00:00;Atletico-PR;Goias-GO;2;0;2013;SP;SP
11;04/08/2013;16:00:00;Ponte Preta-SP;Fluminense-RJ;1;1;2013;RS;RS
11;04/08/2013;16:00:00;Criciuma-SC;Corinthians-SP;0;2;2013;PR;SP
11;04/08/2013;16:00:00;Gremio-RS;Internacional-RS;1;1;2013;SP;BA
11;04/08/2013;16:00:00;Flamengo-RJ;Atletico-MG;3;0;2013;MG;MG
11;04/08/2013;18:30:00;Vasco da Gama-RJ;Botafogo-RJ;2;3;2013;PE;RJ
11;04/08/2013;18:30:00;Vitoria-BA;Portuguesa-SP;2;1;2013;RS;GO
11;07/08/2013;19:30:00;Vitoria-BA;Fluminense-RJ;1;1;2013;RJ;SC
11;07/08/2013;19:30:00;Criciuma-SC;Cruzeiro-MG;1;2;2013;MT;CE
11;07/08/2013;21:00:00;Flamengo-RJ;Portuguesa-SP;1;1;2013;CE;SP
12;07/08/2013;21:00:00;Atletico-PR;Bahia-BA;1;0;2013;CE;PR
12;07/08/2013;21:50:00;Atletico-MG;Botafogo-RJ;2;2;2013;SP;CE
12;07/08/2013;21:50:00;Santos-SP;Corinthians-SP;1;1;2013;SP;MG
12;07/08/2013;21:50:00;Goias-GO;Nautico-PE;2;1;2013;RJ;RS
12;08/08/2013;21:00:00;Gremio-RS;Coritiba-PR;0;1;2013;SC;MT
12;08/08/2013;21:00:00;Vasco da Gama-RJ;Ponte Preta-SP;1;1;2013;GO;SP
12;10/08/2013;18:30:00;Nautico-PE;Atletico-MG;0;0;2013;BA;RJ
12;10/08/2013;18:30:00;Botafogo-RJ;Goias-GO;1;1;2013;RS;RS
12;11/08/2013;16:00:00;Fluminense-RJ;Flamengo-RJ;2;3;2013;SP;SP
12;11/08/2013;16:00:00;Corinthians-SP;Vitoria-BA;2;0;2013;MG;PE
13;11/08/2013;16:00:00;Cruzeiro-MG;Santos-SP;0;0;2013;RS;MG
13;11/08/2013;16:00:00;Coritiba-PR;Vasco da Gama-RJ;0;1;2013;SP;RJ
13;11/08/2013;18:30:00;Ponte Preta-SP;Criciuma-SC;3;1;2013;MG;BA
13;11/08/2013;18:30:00;Bahia-BA;Gremio-RS;0;3;2013;CE;SP
13;11/08/2013;18:30:00;Internacional-RS;Atletico-PR;2;2;2013;RJ;SP
13;11/08/2013;18:30:00;Portuguesa-SP;Sao Paulo-SP;2;1;2013;PR;RS
13;14/08/2013;19:30:00;Atletico-MG;Bahia-BA;2;0;2013;SP;GO
13;14/08/2013;19:30:00;Santos-SP;Vasco da Gama-RJ;1;1;2013;PE;CE
13;14/08/2013;19:30:00;Criciuma-SC;Nautico-PE;3;0;2013;RS;SC
13;14/08/2013;21:00:00;Vitoria-BA;Ponte Preta-SP;3;1;2013;MT;SP
14;14/08/2013;21:00:00;Coritiba-PR;Portuguesa-SP;1;1;2013;SP;SP
14;14/08/2013;21:50:00;Goias-GO;Flamengo-RJ;1;1;2013;RS;MT
14;14/08/2013;21:50:00;Fluminense-RJ;Corinthians-SP;0;0;2013;SP;RS
14;14/08/2013;21:50:00;Gremio-RS;Cruzeiro-MG;3;1;2013;SP;RJ
14;15/08/2013;19:30:00;Sao Paulo-SP;Atletico-PR;1;1;2013;MG;PR
14;15/08/2013;21:00:00;Botafogo-RJ;Internacional-RS;3;3;2013;SC;SP
14;17/08/2013;18:30:00;Nautico-PE;Fluminense-RJ;0;1;2013;BA;PE
14;17/08/2013;18:30:00;Cruzeiro-MG;Vitoria-BA;5;1;2013;GO;MG
14;17/08/2013;21:00:00;Vasco da Gama-RJ;Gremio-RS;2;3;2013;CE;CE
14;18/08/2013;16:00:00;Ponte Preta-SP;Goias-GO;0;1;2013;RJ;RS
15;18/08/2013;16:00:00;Portuguesa-SP;Botafogo-RJ;1;3;2013;PE;SP
15;18/08/2013;16:00:00;Corinthians-SP;Coritiba-PR;1;0;2013;PR;SP
15;18/08/2013;16:00:00;Flamengo-RJ;Sao Paulo-SP;0;0;2013;SP;CE
15;18/08/2013;18:30:00;Bahia-BA;Santos-SP;0;0;2013;MT;BA
15;18/08/2013;18:30:00;Internacional-RS;Atletico-MG;0;0;2013;MG;RJ
15;18/08/2013;18:30:00;Atletico-PR;Criciuma-SC;2;1;2013;RS;MG
15;24/08/2013;18:30:00;Flamengo-RJ;Gremio-RS;0;1;2013;SP;SP
15;24/08/2013;18:30:00;Ponte Preta-SP;Cruzeiro-MG;0;2;2013;RJ;RS
15;24/08/2013;18:30:00;Santos-SP;Vitoria-BA;2;0;2013;CE;GO
15;24/08/2013;21:00:00;Criciuma-SC;Coritiba-PR;2;1;2013;RS;SC
16;25/08/2013;16:00:00;Atletico-MG;Portuguesa-SP;2;1;2013;SP;RS
16;25/08/2013;16:00:00;Bahia-BA;Nautico-PE;2;0;2013;MG;SP
16;25/08/2013;16:00:00;Vasco da Gama-RJ;Corinthians-SP;1;1;2013;SP;RS
16;25/08/2013;16:00:00;Sao Paulo-SP;Fluminense-RJ;2;1;2013;RJ;PE
16;25/08/2013;18:30:00;Internacional-RS;Goias-GO;3;3;2013;SP;CE
16;25/08/2013;18:30:00;Atletico-PR;Botafogo-RJ;2;0;2013;CE;SP
16;31/08/2013;18:30:00;Nautico-PE;Atletico-PR;1;4;2013;BA;GO
16;31/08/2013;18:30:00;Portuguesa-SP;Bahia-BA;4;2;2013;MT;PR
16;31/08/2013;18:30:00;Gremio-RS;Ponte Preta-SP;1;0;2013;RS;RJ
16;31/08/2013;18:30:00;Goias-GO;Atletico-MG;0;0;2013;SC;MG
17;31/08/2013;21:00:00;Fluminense-RJ;Santos-SP;0;2;2013;GO;SC
17;01/09/2013;16:00:00;Coritiba-PR;Internacional-RS;0;0;2013;RS;BA
17;01/09/2013;16:00:00;Vitoria-BA;Criciuma-SC;0;1;2013;RS;CE
17;01/09/2013;16:00:00;Botafogo-RJ;Sao Paulo-SP;0;0;2013;SP;MT
17;01/09/2013;16:00:00;Corinthians-SP;Flamengo-RJ;4;0;2013;CE;RJ
17;01/09/2013;18:30:00;Cruzeiro-MG;Vasco da Gama-RJ;5;3;2013;PR;SP
17;03/09/2013;21:00:00;Nautico-PE;Sao Paulo-SP;0;1;2013;SP;RS
17;03/09/2013;19:30:00;Goias-GO;Gremio-RS;2;0;2013;PE;SP
17;04/09/2013;19:30:00;Flamengo-RJ;Vitoria-BA;2;1;2013;MG;SP
17;04/09/2013;19:30:00;Atletico-PR;Santos-SP;2;1;2013;RJ;MG
18;04/09/2013;21:00:00;Portuguesa-SP;Ponte Preta-SP;2;1;2013;PE;SC
18;04/09/2013;21:50:00;Internacional-RS;Corinthians-SP;1;0;2013;SP;RJ
18;04/09/2013;21:50:00;Atletico-MG;Fluminense-RJ;2;2;2013;RS;SP
18;04/09/2013;21:50:00;Bahia-BA;Cruzeiro-MG;1;3;2013;SP;PR
18;05/09/2013;19:30:00;Botafogo-RJ;Coritiba-PR;3;1;2013;MG;CE
18;05/09/2013;21:00:00;Sao Paulo-SP;Criciuma-SC;1;2;2013;RS;SP
18;05/09/2013;21:00:00;Nautico-PE;Vasco da Gama-RJ;0;3;2013;GO;RS
18;07/09/2013;18:30:00;Santos-SP;Goias-GO;1;0;2013;SP;MG
18;07/09/2013;18:30:00;Fluminense-RJ;Bahia-BA;1;0;2013;RJ;BA
18;07/09/2013;18:30:00;Vitoria-BA;Atletico-MG;1;1;2013;CE;MT
19;07/09/2013;18:30:00;Ponte Preta-SP;Internacional-RS;1;3;2013;BA;CE
19;07/09/2013;21:00:00;Gremio-RS;Portuguesa-SP;3;2;2013;MT;SP
19;08/09/2013;16:00:00;Coritiba-PR;Sao Paulo-SP;2;0;2013;PR;PE
19;08/09/2013;16:00:00;Cruzeiro-MG;Flamengo-RJ;1;0;2013;SP;RS
19;08/09/2013;16:00:00;Corinthians-SP;Nautico-PE;0;0;2013;SC;RJ
19;08/09/2013;18:30:00;Vasco da Gama-RJ;Atletico-PR;0;0;2013;SP;MG
19;08/09/2013;18:30:00;Criciuma-SC;Botafogo-RJ;1;2;2013;CE;SP
19;10/09/2013;19:30:00;Internacional-RS;Santos-SP;1;2;2013;RS;SP
19;11/09/2013;19:30:00;Atletico-PR;Fluminense-RJ;1;1;2013;MG;RS
19;11/09/2013;21:00:00;Bahia-BA;Criciuma-SC;2;2;2013;RJ;GO
20;11/09/2013;21:00:00;Goias-GO;Cruzeiro-MG;1;2;2013;MG;PR
20;11/09/2013;21:50:00;Botafogo-RJ;Corinthians-SP;1;0;2013;RS;MT
20;11/09/2013;21:50:00;Nautico-PE;Gremio-RS;0;2;2013;SP;SC
20;11/09/2013;21:50:00;Portuguesa-SP;Vasco da Gama-RJ;2;0;2013;SP;BA
20;12/09/2013;19:30:00;Internacional-RS;Vitoria-BA;2;2;2013;RS;CE
20;12/09/2013;21:00:00;Sao Paulo-SP;Ponte Preta-SP;1;0;2013;CE;MG
20;12/09/2013;21:00:00;Atletico-MG;Coritiba-PR;3;0;2013;SP;RJ
20;12/09/2013;21:00:00;Flamengo-RJ;Santos-SP;2;1;2013;GO;SP
20;14/09/2013;18:30:00;Cruzeiro-MG;Atletico-PR;1;0;2013;RJ;SP
20;14/09/2013;21:00:00;Fluminense-RJ;Portuguesa-SP;2;1;2013;PE;RS
21;15/09/2013;16:00:00;Vasco da Gama-RJ;Sao Paulo-SP;0;2;2013;SC;SP
21;15/09/2013;16:00:00;Corinthians-SP;Goias-GO;1;2;2013;PR;RS
21;15/09/2013;16:00:00;Ponte Preta-SP;Flamengo-RJ;1;1;2013;MG;PE
21;15/09/2013;16:00:00;Criciuma-SC;Internacional-RS;0;1;2013;BA;SP
21;15/09/2013;16:00:00;Coritiba-PR;Bahia-BA;2;2;2013;CE;SP
21;15/09/2013;18:30:00;Santos-SP;Botafogo-RJ;1;2;2013;RS;CE
21;15/09/2013;18:30:00;Vitoria-BA;Nautico-PE;2;1;2013;SP;GO
21;15/09/2013;18:30:00;Gremio-RS;Atletico-MG;0;1;2013;SP;MG
21;18/09/2013;19:30:00;Vasco da Gama-RJ;Vitoria-BA;1;2;2013;RJ;RS
21;18/09/2013;19:30:00;Gremio-RS;Santos-SP;1;1;2013;MT;RJ
22;18/09/2013;21:00:00;Criciuma-SC;Fluminense-RJ;1;2;2013;CE;SC
22;18/09/2013;21:00:00;Coritiba-PR;Goias-GO;2;2;2013;SP;SP
22;18/09/2013;21:50:00;Sao Paulo-SP;Atletico-MG;1;0;2013;SP;MG
22;18/09/2013;21:50:00;Ponte Preta-SP;Corinthians-SP;2;0;2013;MG;RJ
22;18/09/2013;21:50:00;Cruzeiro-MG;Botafogo-RJ;3;0;2013;RS;SP
22;19/09/2013;19:30:00;Flamengo-RJ;Atletico-PR;2;4;2013;RJ;SP
